Date,High,Low,Open,Close,Volume,Adj Close
2007-01-03,12.368571281433105,11.699999809265137,12.327142715454102,11.971428871154785,309579900.0,10.391690254211426
2007-01-04,12.278571128845215,11.974286079406738,12.007143020629883,12.237142562866211,211815100.0,10.622340202331543
2007-01-05,12.314285278320312,12.057143211364746,12.252857208251953,12.149999618530273,208685400.0,10.5466947555542
2007-01-08,12.361428260803223,12.182857513427734,12.279999732971191,12.210000038146973,199276700.0,10.598777770996094
2007-01-09,13.282856941223145,12.164285659790039,12.350000381469727,13.224286079406738,837324600.0,11.47922134399414
2007-01-10,13.971428871154785,13.350000381469727,13.535714149475098,13.857142448425293,738220000.0,12.028565406799316
2007-01-11,13.825714111328125,13.585714340209961,13.705714225769043,13.685714721679688,360063200.0,11.87975788116455
2007-01-12,13.579999923706055,13.318571090698242,13.512857437133789,13.517143249511719,328172600.0,11.733430862426758
2007-01-16,13.892857551574707,13.635714530944824,13.668571472167969,13.871428489685059,311019100.0,12.040966987609863
2007-01-17,13.942856788635254,13.545714378356934,13.937143325805664,13.564285278320312,411565000.0,11.774354934692383
2007-01-18,13.158571243286133,12.721428871154785,13.157142639160156,12.724286079406738,591151400.0,11.04520034790039
2007-01-19,12.807143211364746,12.588571548461914,12.661428451538086,12.642857551574707,341118400.0,10.974519729614258
2007-01-22,12.737142562866211,12.235713958740234,12.734285354614258,12.398571014404297,363506500.0,10.76246452331543
2007-01-23,12.501428604125977,12.215714454650879,12.247142791748047,12.242856979370117,301856100.0,10.627299308776855
2007-01-24,12.449999809265137,12.29714298248291,12.382857322692871,12.385714530944824,231953400.0,10.751304626464844
2007-01-25,12.642857551574707,12.289999961853027,12.44428539276123,12.321428298950195,226493400.0,10.695503234863281
2007-01-26,12.481428146362305,12.14142894744873,12.44428539276123,12.197142601013184,246718500.0,10.587618827819824
2007-01-29,12.378571510314941,12.218571662902832,12.328571319580078,12.277142524719238,225416100.0,10.657059669494629
2007-01-30,12.355713844299316,12.178571701049805,12.347143173217773,12.221428871154785,144492600.0,10.608699798583984
2007-01-31,12.285714149475098,12.050000190734863,12.122857093811035,12.247142791748047,214017300.0,10.631019592285156
2007-02-01,12.324285507202148,12.105713844299316,12.318571090698242,12.105713844299316,166085500.0,10.50825309753418
2007-02-02,12.178571701049805,11.95714282989502,12.017143249511719,12.107142448425293,155382500.0,10.509495735168457
2007-02-05,12.175714492797852,11.99142837524414,12.04285717010498,11.99142837524414,144713100.0,10.409049034118652
2007-02-06,12.067142486572266,11.837142944335938,12.064285278320312,12.021428108215332,216098400.0,10.435090065002441
2007-02-07,12.34000015258789,11.935714721679688,12.068571090698242,12.307143211364746,266706300.0,10.683103561401367
2007-02-08,12.35857105255127,12.201428413391113,12.204285621643066,12.311429023742676,169757700.0,10.686822891235352
2007-02-09,12.314285278320312,11.8871431350708,12.268571853637695,11.89571475982666,215135200.0,10.325965881347656
2007-02-12,12.168571472167969,11.947142601013184,12.061429023742676,12.125714302062988,181017900.0,10.525615692138672
2007-02-13,12.184286117553711,12.04285717010498,12.165714263916016,12.100000381469727,145246500.0,10.503293991088867
2007-02-14,12.234285354614258,12.081428527832031,12.09000015258789,12.185714721679688,126995400.0,10.577698707580566
2007-02-15,12.231428146362305,12.111428260803223,12.205714225769043,12.172857284545898,90915300.0,10.566535949707031
2007-02-16,12.201428413391113,12.09428596496582,12.178571701049805,12.118571281433105,99967000.0,10.519416809082031
2007-02-20,12.308571815490723,12.022856712341309,12.092857360839844,12.271428108215332,154425600.0,10.652099609375
2007-02-21,12.784285545349121,12.279999732971191,12.282856941223145,12.742856979370117,288828400.0,11.061319351196289
2007-02-22,12.972857475280762,12.64714241027832,12.971428871154785,12.787142753601074,209556200.0,11.099762916564941
2007-02-23,12.90571403503418,12.692856788635254,12.737142562866211,12.724286079406738,129473400.0,11.04520034790039
2007-02-26,12.857142448425293,12.515714645385742,12.834285736083984,12.644286155700684,153962200.0,10.97575569152832
2007-02-27,12.4399995803833,11.915714263916016,12.328571319580078,11.989999771118164,286453300.0,10.407809257507324
2007-02-28,12.228571891784668,11.857142448425293,11.857142448425293,12.087142944335938,229868800.0,10.492132186889648
2007-03-01,12.615714073181152,11.964285850524902,12.00428581237793,12.437143325805664,353882200.0,10.795949935913086
